Reaction,role,metabolite
R11019,product,C00080
R11024,substrate,C02713
R11024,substrate,C00002
R11024,product,C21027
R11024,product,C00008
R11025,substrate,C21027
R11025,substrate,C00075
R11025,product,C01050
R11025,product,C00013
R11026,substrate,C21028
R11026,substrate,C00003
R11026,product,C00178
R11026,product,C00004
R11026,product,C00080
R11037,substrate,C04874
R11037,substrate,C00007
R11037,product,C21065
R11037,product,C00058
R11037,product,C00266
R11061,substrate,C13309
R11061,substrate,C00005
R11061,substrate,C00080
R11061,product,C21084
R11061,product,C00006
R11062,substrate,C00344
R11062,substrate,C00350
R11062,product,C05980
R11062,product,C00189
R11063,substrate,C03172
R11063,substrate,C00155
R11063,product,C00073
R11073,substrate,C04874
R11073,product,C21008
R11074,substrate,C00149
R11074,product,C00186
R11074,product,C00011
R11096,substrate,C15781
R11096,substrate,C00005
R11096,substrate,C00080
R11096,product,C21106
R11096,product,C00006
R11098,substrate,C20905
R11098,substrate,C00001
R11098,product,C00109
R11098,product,C00014
R11099,substrate,C20904
R11099,substrate,C00001
R11099,product,C00022
R11099,product,C00014
R11104,substrate,C00004
R11104,substrate,C00001
R11104,product,C00020
R11104,product,C21113
R11130,substrate,C20870
R11130,substrate,C00028
R11130,product,C20955
R11130,product,C00030
R11143,substrate,C00002
R11143,substrate,C16241
R11143,substrate,C16240
R11143,product,C16237
R11143,product,C00020
R11143,product,C00013
R11168,substrate,C00237
R11168,substrate,C15602
R11168,substrate,C00001
R11168,product,C00011
R11168,product,C15603
R11170,substrate,C04261
R11170,substrate,C01674
R11170,product,C00615
R11170,product,C21152
R11172,substrate,C04261
R11172,substrate,C00185
R11172,product,C00615
R11172,product,C04534
R11174,substrate,C06510
R11174,substrate,C04778
R11174,product,C00144
R11174,product,C21153
R11175,substrate,C00745
R11175,substrate,C00125
R11175,product,C21154
R11175,product,C00126
R11175,product,C00080
R11177,substrate,C00745
R11177,substrate,C00125
R11177,substrate,C00001
R11177,product,C20361
R11177,product,C00126
R11177,product,C00080
R11183,substrate,C00002
R11183,substrate,C11838
R11183,product,C00008
R11183,product,C20959
R11188,substrate,C21158
R11188,substrate,C00001
R11188,product,C01117
R11188,product,C00009
R11207,substrate,C00002
R11207,substrate,C21177
R11207,substrate,C02188
R11207,product,C00008
R11207,product,C00009
R11207,product,C21178
R11223,substrate,C03889
R11223,substrate,C21193
R11223,product,C04233
R11223,product,C21194
R11225,substrate,C21214
R11225,substrate,C01847
R11225,product,C21215
R11225,product,C00009
R11226,substrate,C11242
R11226,substrate,C00006
R11226,product,C21217
R11226,product,C00005
R11226,product,C00080
R11229,substrate,C00044
R11229,substrate,C01918
R11229,product,C00035
R11229,product,C21240
R11256,substrate,C06400
R11256,substrate,C00001
R11256,product,C01083
R11256,product,C01935
R11260,substrate,C00369
R11260,product,C00973
R11261,substrate,C00369
R11261,substrate,n C00001
R11261,product,(n
R11261,product,) C01935
R11262,substrate,C01935
R11262,substrate,C00001
R11262,product,C00208
R11263,substrate,C02225
R11263,product,C21250
R11263,product,C00001
R11267,substrate,C20614
R11267,substrate,C00007
R11267,product,C21251
R11267,product,C00027
R11268,substrate,C01823
R11268,substrate,C00007
R11268,product,C21252
R11268,product,C00027
R11307,substrate,C00760
R11307,substrate,C00001
R11307,product,C00760
R11307,product,C01898
R11308,substrate,C01898
R11308,product,C00185
R11309,substrate,C00372
R11309,product,C00252
R11310,substrate,C00663
R11310,product,C00092
R11316,substrate,G13056
R11316,substrate,C00001
R11316,product,C00140
R11316,product,G10665
R11319,substrate,C00068
R11319,substrate,C00008
R11319,product,C03028
R11319,product,C00020
R11323,substrate,C00459
R11323,substrate,C00001
R11323,product,C00364
R11323,product,C00013
R11325,substrate,C00390
R11325,substrate,C00007
R11325,substrate,C00080
R11325,product,C00399
R11325,product,C00001
R11325,product,C00080
R11335,substrate,C00390
R11335,substrate,C00007
R11335,substrate,C00080
R11335,product,C00399
R11335,product,C00001
R11335,product,C00080
R11354,substrate,C21299
R11354,substrate,C00001
R11354,substrate,C00007
R11354,product,C00071
R11354,product,C21300
R11354,product,C00027
R11357,substrate,C00599
R11357,substrate,C00138
R11357,substrate,C00080
R11357,substrate,C00007
R11357,product,C21076
R11357,product,C00139
R11357,product,C00001
R11372,substrate,C21310
R11372,substrate,C00001
R11372,product,C18239
R11372,product,C00013
R11396,substrate,C00063
R11396,substrate,C21333
R11396,product,C00013
R11396,product,C21334
R11399,substrate,C03862
R11399,substrate,C19803
R11399,product,C00110
R11399,product,C20722
R11428,substrate,C03440
R11428,substrate,C00028
R11428,product,C04282
R11428,product,C00030
R11443,substrate,C02047
R11443,substrate,C21388
R11443,product,C01645
R11443,product,C21387
R11444,substrate,C02047
R11444,substrate,C16739
R11444,product,C01645
R11444,product,C21386
R11487,substrate,C00094
R11487,substrate,C15602
R11487,substrate,C00001
R11487,product,C00059
R11487,product,C15603
R11518,substrate,C21435
R11518,substrate,C00005
R11518,substrate,C00080
R11518,product,C11243
R11518,product,C00006
R11519,substrate,C02880
R11519,substrate,C00139
R11519,product,C11831
R11519,product,C00138
R11519,product,C00080
R11524,substrate,C21437
R11524,substrate,C00001
R11524,product,C00097
R11524,product,C15810
R11528,substrate,C00097
R11528,substrate,C02743
R11528,product,C00041
R11528,product,C21440
R11529,substrate,C15812
R11529,substrate,C02743
R11529,product,C15811
R11529,product,C21440
R11530,substrate,C00498
R11530,substrate,C00103
R11530,product,C00008
R11530,product,C20237
R11536,substrate,C00002
R11536,substrate,C00503
R11536,product,C00008
R11536,product,C21294
R11537,substrate,C00002
R11537,substrate,C21446
R11537,product,C00013
R11537,product,C21445
R11538,substrate,C00002
R11538,substrate,C21448
R11538,product,C00013
R11538,product,C21447
R11543,substrate,C13508
R11543,substrate,C00001
R11543,product,C22077
R11543,product,C00641
R11547,substrate,C02047
R11547,substrate,C21456
R11547,product,C01645
R11547,product,C21455
R11548,substrate,C02047
R11548,substrate,C21458
R11548,product,C01645
R11548,product,C21457
R11555,substrate,C00350
R11555,substrate,C06026
R11555,product,C00165
R11555,product,C21461
R11556,substrate,C00350
R11556,substrate,C06026
R11556,product,C00165
R11556,product,C21462
R11557,substrate,C00350
R11557,substrate,C21461
R11557,product,C00165
R11557,product,C21463
R11579,substrate,C00032
R11579,substrate,C00138
R11579,substrate,C00007
R11579,substrate,C00080
R11579,product,C00500
R11579,product,C14818
R11579,product,C00237
R11579,product,C00139
R11579,product,C00001
R11580,substrate,C00019
R11580,substrate,C17401
R11580,substrate,C00030
R11580,product,C00021
R11580,product,C11540
R11580,product,C00028
R11581,substrate,C18237
R11581,substrate,C00044
R11581,product,C19871
R11581,product,C00013
R11591,substrate,C00256
R11591,substrate,C15602
R11591,product,C00022
R11591,product,C15603
R11614,substrate,n C00789
R11614,substrate,C21503
R11614,product,n C00055
R11614,product,C21504
R11621,substrate,C21502
R11621,substrate,n C00789
R11621,product,C21508
R11621,product,n C00055
R11633,substrate,C00044
R11633,substrate,C00058
R11633,product,C00286
R11633,product,C00011
R11633,product,C00001
R11634,substrate,C00002
R11634,substrate,C00058
R11634,product,C00131
R11634,product,C00011
R11634,product,C00001
R11635,substrate,C00075
R11635,substrate,C00058
R11635,product,C00460
R11635,product,C00011
R11635,product,C00001
R11636,substrate,C00063
R11636,substrate,C00058
R11636,product,C00458
R11636,product,C00011
R11636,product,C00001
R11671,substrate,C00083
R11671,substrate,C00024
R11671,product,C05223
R11700,substrate,C00019
R11700,substrate,C00032
R11700,substrate,C02745
R11700,product,C00021
R11700,product,C00073
R11700,product,C05198
R11700,product,C21603
R11700,product,C14818
R11700,product,C02869
R11701,substrate,C00024
R11701,substrate,C01142
R11701,product,C00010
R11701,product,C21604
R11721,substrate,C21618
R11721,product,C21612
R11722,substrate,C21617
R11722,product,C03064
R11765,substrate,C00272
R11765,substrate,C00006
R11765,product,C02953
R11765,product,C00005
R11765,product,C00080
R11768,substrate,C00433
R11768,substrate,C00003
R11768,substrate,C00001
R11768,product,C00026
R11768,product,C00004
R11768,product,C00080
R11781,substrate,C00040
R11781,substrate,C21607
R11781,product,C00010
R11781,product,C21608
R11782,substrate,C00040
R11782,substrate,C21606
R11782,product,C00010
R11782,product,C21609
R11783,substrate,C00498
R11783,substrate,C00092
R11783,product,C00008
R11783,product,C00689
R11784,substrate,C00002
R11784,substrate,C21649
R11784,product,C00008
R11784,product,C21585
R11785,substrate,C16698
R11785,substrate,C00001
R11785,product,C02713
R11785,product,C00009
R11786,substrate,C04312
R11786,substrate,C00001
R11786,product,C21652
R11803,substrate,C00002
R11803,substrate,C21593
R11803,product,C00008
R11803,product,C03393
R11819,substrate,C01157
R11819,product,C03912
R11819,product,C00001
R11861,substrate,C00051
R11861,product,C01419
R11861,product,C01879
R11894,substrate,C00002
R11894,substrate,C21748
R11894,product,C00008
R11894,product,C21749
R11895,substrate,C00002
R11895,substrate,C21750
R11895,product,C00008
R11895,product,C21751
R11896,substrate,C21751
R11896,substrate,C00001
R11896,product,C04242
R11896,product,C00013
R11905,substrate,C21758
R11905,substrate,C00051
R11905,product,C02320
R11906,substrate,C07054
R11906,substrate,C00027
R11906,product,C21754
R11906,product,C05360
R11906,product,C00001
R11914,substrate,C19798
R11914,substrate,C00001
R11914,substrate,C00028
R11914,product,C21770
R11914,product,C00030
R11921,substrate,C21769
R11921,product,C21767
R11921,product,C19609
R11922,substrate,C00002
R11922,substrate,C21446
R11922,substrate,C00229
R11922,product,C00020
R11922,product,C00013
R11922,product,C21506
R11923,substrate,C21445
R11923,substrate,C00229
R11923,product,C00020
R11923,product,C21506
R11924,substrate,C00002
R11924,substrate,C21448
R11924,substrate,C00229
R11924,product,C00020
R11924,product,C00013
R11924,product,C21507
R11925,substrate,C21447
R11925,substrate,C00229
R11925,product,C00020
R11925,product,C21507
R11928,substrate,C04628
R11928,substrate,C03576
R11928,substrate,C00876
R11928,substrate,C00138
R11928,substrate,C00080
R11928,product,C04832
R11928,product,C01080
R11928,product,C00139
R11931,substrate,C04628
R11931,substrate,C03576
R11931,substrate,C00139
R11931,product,C04832
R11931,product,C00138
R11931,product,C00080
R11943,substrate,C04628
R11943,substrate,C03576
R11943,substrate,C00138
R11943,substrate,C00080
R11943,product,C04832
R11943,product,C00139
R11943,product,C00282
R11944,substrate,C04628
R11944,substrate,C03576
R11944,substrate,C00138
R11944,substrate,C00011
R11944,substrate,C00080
R11944,product,C04832
R11944,product,C00139
R11944,product,C00058
R11945,substrate,C00399
R11945,substrate,C00004
R11945,substrate,C00080
R11945,substrate,C00080
R11945,product,C00390
R11945,product,C00003
R11945,product,C00080
R11964,substrate,C00002
R11964,substrate,C06688
R11964,substrate,C00001
R11964,product,C00020
R11964,product,C21808
R11964,product,C00009
R12001,substrate,C21835
R12001,product,C21284
R12002,substrate,C21284
R12002,substrate,C00019
R12002,product,C00032
R12002,product,C00011
R12002,product,C05198
R12002,product,C00073
R12014,substrate,n C00043
R12014,substrate,C21508
R12014,product,n C00015
R12014,product,C21849
R12017,substrate,C00857
R12017,substrate,C00288
R12017,product,C00020
R12017,product,C21851
R12024,substrate,C21858
R12024,substrate,C00001
R12024,product,C00026
R12024,product,C01419
R12039,substrate,C00040
R12039,substrate,G11291
R12039,product,C00010
R12039,product,G13107
R12042,substrate,C00040
R12042,substrate,G13102
R12042,product,C00010
R12042,product,G13108
R12048,substrate,C00412
R12048,substrate,C00005
R12048,substrate,C00080
R12048,substrate,C00007
R12048,product,C00510
R12048,product,C00006
R12048,product,C00001
R12049,substrate,C02247
R12049,substrate,C00083
R12049,product,C21873
R12049,product,C00011
R12049,product,C00010
R12067,substrate,C19859
R12067,substrate,C00030
R12067,substrate,C00007
R12067,product,C21860
R12067,product,C00028
R12067,product,C00001
R12075,substrate,G10610
R12075,substrate,C02970
R12075,product,C00105
R12075,product,G13118
R12077,substrate,C03319
R12077,substrate,G13118
R12077,product,C00363
R12077,product,G13119
R12078,substrate,G13125
R12078,substrate,G13119
R12078,product,G10619
R12078,product,G13120
R12079,substrate,G13125
R12079,substrate,G13120
R12079,product,G10619
R12079,product,G13121
R12080,substrate,G13125
R12080,substrate,G13121
R12080,product,G10619
R12080,product,G13122
R12098,substrate,C22529
R12098,substrate,C00001
R12098,product,C00212
R12098,product,C00073
R12146,substrate,C15930
R12146,substrate,C00003
R12146,product,C00558
R12146,product,C00004
R12146,product,C00080
R12155,substrate,C21955
R12155,substrate,C00001
R12155,product,C15930
R12161,substrate,C04732
R12161,substrate,C00082
R12161,substrate,C00019
R12161,product,C21971
R12161,product,C15809
R12161,product,C00073
R12161,product,C05198
R12162,substrate,C21971
R12162,substrate,C00019
R12162,product,C19154
R12162,product,C00014
R12162,product,C00073
R12162,product,C05198
R12173,substrate,C00154
R12173,substrate,C00999
R12173,substrate,C00007
R12173,substrate,C00080
R12173,product,C21072
R12173,product,C00996
R12173,product,C00001
R12184,substrate,C00002
R12184,substrate,C06504
R12184,substrate,C03024
R12184,product,C00536
R12184,product,C06506
R12184,product,C03161
R12187,substrate,C03889
R12187,substrate,C04919
R12187,product,C04233
R12187,product,C21982
R12188,substrate,C02882
R12188,substrate,C00001
R12188,product,C00145
R12188,product,C00014
R12188,product,C00022
R12193,substrate,C04088
R12193,substrate,C22068
R12193,product,C21999
R12193,product,C00229
R12196,substrate,C06026
R12196,substrate,C00001
R12196,product,C21992
R12196,product,C22000
R12197,substrate,C05761
R12197,substrate,C20933
R12197,product,C21991
R12197,product,C00229
R12200,substrate,C03889
R12200,substrate,C21984
R12200,product,C04233
R12200,product,C21983
R12202,substrate,C00350
R12202,substrate,C21994
R12202,product,C00165
R12202,product,C21995
R12204,substrate,C21997
R12204,substrate,C00001
R12204,product,C21998
R12204,product,C22026
R12206,substrate,C03889
R12206,substrate,C19884
R12206,product,C04233
R12206,product,C22002
R12207,substrate,C16157
R12207,substrate,C21982
R12207,product,C22002
R12207,product,C17556
R12211,substrate,C03889
R12211,substrate,C06026
R12211,product,C04233
R12211,product,C21993
R12212,substrate,C00036
R12212,substrate,C01330
R12212,product,C00022
R12212,product,C00011
R12212,product,C01330
R12214,substrate,C01672
R12214,substrate,C00026
R12214,product,C12455
R12214,product,C00025
R12216,substrate,C00489
R12216,substrate,C00026
R12216,substrate,C00007
R12216,product,C03196
R12216,product,C00042
R12216,product,C00011
R12220,substrate,C00352
R12220,product,C06377
R12221,substrate,C06377
R12221,product,C22029
R12240,substrate,C00173
R12240,substrate,C00009
R12240,product,C02133
R12240,product,C00229
R12241,substrate,C02133
R12241,substrate,C00093
R12241,product,C00681
R12241,product,C00009
R12248,substrate,C22034
R12248,substrate,C00001
R12248,product,C22035
R12249,substrate,C22036
R12249,substrate,C00001
R12249,product,C22037
R12285,substrate,C00235
R12285,substrate,C05432
R12285,substrate,C00001
R12285,product,C22058
R12285,product,C00013
R12286,substrate,C00235
R12286,substrate,C22059
R12286,substrate,C00001
R12286,product,C22060
R12286,product,C00013
R12304,substrate,C00515
R12304,product,C00134
R12304,product,C00011
R12305,substrate,C00739
R12305,product,C01672
